subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,index,AdditCom,translation,isImportant,sentenceRisk,askForCheck,Unnamed: 13,determiner,noun,isDet,isWord
R_2fkXvKa3m5s0uTM,de bel,67,6,6,4.236000000000001,0,,,,,,,,de,bel,True,True
R_1MYsdC39YxixAvs,de bel,67,5,5,3.9160000000000004,0,,,,,,,,de,bel,True,True
R_22CU0vCOzdEcHCr,de bel,67,6,5,1.693,0,,,,,,,,de,bel,True,True
R_z0xRVpXxyAbXovn,de bel,67,6,6,1.541,0,,,,,,,,de,bel,True,True
R_1CKp9DmeaZTZZQS,de bel,67,6,6,4.8260000000000005,0,,,,,,,,de,bel,True,True
R_31HSkdcZS8yZscC,de bel,67,6,6,3.405,0,,,,,,,,de,bel,True,True
R_2Enniyt9lPtMbDC,de bel,67,6,6,4.678999999999999,0,,,,,,,,de,bel,True,True
R_tPV5UMF7fLNrUk1,de bel,67,6,6,0.68,0,,,,,,,,de,bel,True,True
R_1O0317CZheE7es9,De bel,67,6,6,3.0060000000000002,0,,,,,,,,De,bel,True,True
R_1NadcnqCF0DrPHA,de schoolbel,67,6,6,3.489,0,,,,,,,,de,schoolbel,True,True
R_3rJ73y4zBZKMTeV,de bel,67,6,6,6.282,0,,,,,,,,de,bel,True,True
R_zUPMpvNqwkbt4oF,de bel,67,6,6,14.545,0,,,,,,,,de,bel,True,True
R_ptOO0vqHKVEFzvH,het cafe,68,6,6,6.622999999999999,0,,,,,,,,het,cafe,True,True
R_2TuuUWeeIrA7YWz,het caf_,68,6,6,4.74,0,,,,,,,,het,caf_,True,False
R_r2pLEBnXOx2tc8p,het caf_,68,5,4,0.557,0,,,,,,,,het,caf_,True,False
R_3KohpaUvxMxwnK1,de bar,68,6,6,20.590999999999998,0,,,,,,,,de,bar,True,True
R_1Kw4seroK4hzq8J,het cafe,68,6,4,3.125,0,,,,,,,,het,cafe,True,True
R_2TEGXWKyyYjxux0,het caf_,68,5,6,3.573,1,179.0,"""Na het dagje uit besloten de dames nog een drankje te doen in het caf_ op de hoek."", klinkt voor mij natuurlijker.",na het dagje uit besloten de dames nog een drankje te doen in het cafe op het hoek' sounds more natural to me,1.0,0.0,,,het,caf_,True,False
R_2bNSez8kPKVkk0j,het caf_,68,6,6,3.531,0,,,,,,,,het,caf_,True,False
R_vIDGcvdZ61dSkkF,het cafe,68,6,6,2.668,0,,,,,,,,het,cafe,True,True
R_3P5l3CMUUKTmbaL,het cafe,68,6,6,2.988,0,,,,,,,,het,cafe,True,True
R_21gk6GiQXaDrMt2,het caf_,68,5,5,5.601,0,,,,,,,,het,caf_,True,False
R_1rJrkm9MZ0UbO0b,het cafe,68,6,6,5.056,0,,,,,,,,het,cafe,True,True
R_2VPC4q2m7hstAaW,de bar,68,6,6,1.047,0,,,,,,,,de,bar,True,True
R_3KB00E7S1VhPWFD,het caf_,68,6,5,4.797,1,180.0,"ik had eerst 'de stad' in mijn hoofd, tot ik het laatste gedeelte van de zin las, dus was dit antwoord niet logisch meer. ",,0.0,,,,het,caf_,True,False
R_3qR88XHKXhl1RLR,het caf_,68,6,6,2.96,0,,,,,,,,het,caf_,True,False
R_3W5LAymbgTVITHX,het caf_,68,6,5,9.152999999999999,0,,,,,,,,het,caf_,True,False
R_2z7kq6MFYuSnHT6,het cafe,68,4,5,8.115,0,,,,,,,,het,cafe,True,True
R_1lhLKgr13oozzPg,het cafe,68,6,6,6.021,0,,,,,,,,het,cafe,True,True
R_3ffLCaSkmPsiUYn,het caf_,68,5,5,1.665,0,,,,,,,,het,caf_,True,False
R_1PY8SA05FPIKBCS,Het caf_,68,4,5,48.122,0,,,,,,,,Het,caf_,True,False
R_1CsjBGkk3Ui30Yk,het caf_,68,4,6,6.055,1,181.0,"""een drankje doen"" ken ik niet (al valt het uit de context wel af te leiden)",,0.0,,,,het,caf_,True,False
R_2bWcF9m2SiW74Vw,het caf_,68,6,6,3.281,0,,,,,,,,het,caf_,True,False
R_1kOjYWHPvRogELt,De kroeg,68,6,5,4.935,0,,,,,,,,De,kroeg,True,True
R_3EumpdjBvvjiK1I,het caf_,68,5,6,7.8629999999999995,0,,,,,,,,het,caf_,True,False
R_2ckdDJpUAGuY3Pt,het caf_,68,6,5,2.153,0,,,,,,,,het,caf_,True,False
R_2ZDKGZYJjZu6X1Y,het cafe,68,5,5,6.5760000000000005,0,,,,,,,,het,cafe,True,True
R_12SH1EJtaSFR4wp,het caf_,68,5,4,1.3840000000000001,1,182.0,andere wending van de zin dan ik had verwacht,,0.0,,,,het,caf_,True,False
R_3R7zHfZ0HIrwGBV,het caf_,68,6,6,9.756,0,,,,,,,,het,caf_,True,False
R_Om8eREobVAawvZL,het caf_,68,6,6,2.864,0,,,,,,,,het,caf_,True,False
R_1HicleIyFIoDW8g,het caf_,68,5,6,1.341,0,,,,,,,,het,caf_,True,False
R_1gGejdMJLRqr4gs,het caf_,68,4,6,3.8989999999999996,0,,,,,,,,het,caf_,True,False
R_2D2EiBz7TJKge4b,de kroeg,68,6,5,4.361000000000001,0,,,,,,,,de,kroeg,True,True
R_3CEhJ8EBqsPDMLB,een bar,68,6,6,0.872,0,,,,,,,,een,bar,False,True
R_3kiCL1CWl05kYag,het cafe,68,6,5,4.324,0,,,,,,,,het,cafe,True,True
R_XSpTve41y3msiVr,het caf_,68,6,6,8.658,0,,,,,,,,het,caf_,True,False
R_bBMvKG66TpWv0cx,het caf_,68,4,6,11.333,0,,,,,,,,het,caf_,True,False
R_s83Qo7JHTxXzpWF,het caf_,68,6,5,2.084,0,,,,,,,,het,caf_,True,False
R_cCsEaF4QkSqNxuN,het caf_,68,4,5,9.48,0,,,,,,,,het,caf_,True,False
R_2fkXvKa3m5s0uTM,het caf_,68,6,6,4.132,0,,,,,,,,het,caf_,True,False
R_1MYsdC39YxixAvs,de kroeg,68,6,6,2.838,0,,,,,,,,de,kroeg,True,True
R_22CU0vCOzdEcHCr,een caf_,68,5,6,4.117,0,,,,,,,,een,caf_,False,False
R_z0xRVpXxyAbXovn,de bar,68,5,6,1.432,0,,,,,,,,de,bar,True,True
R_1CKp9DmeaZTZZQS,het restaurant,68,4,6,8.442,0,,,,,,,,het,restaurant,True,True
R_31HSkdcZS8yZscC,een caf_,68,6,6,12.386,0,,,,,,,,een,caf_,False,False
R_2Enniyt9lPtMbDC,het caf_,68,6,6,7.7379999999999995,0,,,,,,,,het,caf_,True,False
R_tPV5UMF7fLNrUk1,het caf_,68,5,5,2.927,0,,,,,,,,het,caf_,True,False
R_1O0317CZheE7es9,Het cafe,68,6,6,4.984,0,,,,,,,,Het,cafe,True,True
R_1NadcnqCF0DrPHA,het caf_,68,6,6,5.711,0,,,,,,,,het,caf_,True,False
R_3rJ73y4zBZKMTeV,het caf_,68,6,6,5.727,0,,,,,,,,het,caf_,True,False
R_zUPMpvNqwkbt4oF,de kroeg,68,6,6,19.288,1,183.0,"Er is een verschil tussen dames in de kroeg en dames in de theeschenkerij (laat staan de koffieshop), maar dit kwam als eerste op",,0.0,,,,de,kroeg,True,True
R_ptOO0vqHKVEFzvH,het geluid,69,6,6,3.677,0,,,,,,,,het,geluid,True,True
R_2TuuUWeeIrA7YWz,zijn muziek,69,6,6,2.9539999999999997,0,,,,,,,,zijn,muziek,False,True
R_r2pLEBnXOx2tc8p,de muziek,69,4,5,0.451,0,,,,,,,,de,muziek,True,True
R_3KohpaUvxMxwnK1,het geluid,69,6,6,9.888,0,,,,,,,,het,geluid,True,True
R_1Kw4seroK4hzq8J,zijn muziek,69,6,4,3.755,0,,,,,,,,zijn,muziek,False,True
R_2TEGXWKyyYjxux0,het geluid,69,3,4,10.057,0,,,,,,,,het,geluid,True,True
R_2bNSez8kPKVkk0j,het geluid,69,6,6,0.976,0,,,,,,,,het,geluid,True,True
R_vIDGcvdZ61dSkkF,het geluid,69,6,6,3.207,0,,,,,,,,het,geluid,True,True
R_3P5l3CMUUKTmbaL,het,69,5,6,2.4819999999999998,0,,,,,,,,,-99,False,False
R_21gk6GiQXaDrMt2,het geluid,69,6,4,11.137,0,,,,,,,,het,geluid,True,True
R_1rJrkm9MZ0UbO0b,de muziek,69,6,6,4.792,0,,,,,,,,de,muziek,True,True
R_2VPC4q2m7hstAaW,het geluid,69,6,6,0.7390000000000001,0,,,,,,,,het,geluid,True,True
R_3KB00E7S1VhPWFD,het geluid,69,5,5,7.6610000000000005,0,,,,,,,,het,geluid,True,True
R_3qR88XHKXhl1RLR,het geluid,69,6,6,3.285,0,,,,,,,,het,geluid,True,True
R_3W5LAymbgTVITHX,het geluid,69,6,4,3.365,0,,,,,,,,het,geluid,True,True
R_2z7kq6MFYuSnHT6,zijn muziek,69,5,6,4.999,0,,,,,,,,zijn,muziek,False,True
R_1lhLKgr13oozzPg,het geluid,69,5,5,1.432,0,,,,,,,,het,geluid,True,True
R_3ffLCaSkmPsiUYn,het geluid,69,6,6,0.98,0,,,,,,,,het,geluid,True,True
R_1PY8SA05FPIKBCS,Het geluid,69,6,6,6.367000000000001,0,,,,,,,,Het,geluid,True,True
R_1CsjBGkk3Ui30Yk,het geluid,69,5,4,3.3989999999999996,0,,,,,,,,het,geluid,True,True
R_2bWcF9m2SiW74Vw,het geluid,69,6,6,2.969,0,,,,,,,,het,geluid,True,True
R_1kOjYWHPvRogELt,De muziek,69,5,5,5.4270000000000005,0,,,,,,,,De,muziek,True,True
R_3EumpdjBvvjiK1I,het geluid,69,6,6,7.31,0,,,,,,,,het,geluid,True,True
R_2ckdDJpUAGuY3Pt,het geluid,69,6,6,1.5819999999999999,0,,,,,,,,het,geluid,True,True
R_2ZDKGZYJjZu6X1Y,de muziek,69,6,6,1.4769999999999999,0,,,,,,,,de,muziek,True,True
R_12SH1EJtaSFR4wp,het geluid,69,6,2,1.248,0,,,,,,,,het,geluid,True,True
R_3R7zHfZ0HIrwGBV,het geluid,69,6,6,7.29,0,,,,,,,,het,geluid,True,True
R_Om8eREobVAawvZL,de muziek,69,6,6,3.42,0,,,,,,,,de,muziek,True,True
R_1HicleIyFIoDW8g,het geluid,69,6,6,1.7530000000000001,0,,,,,,,,het,geluid,True,True
R_1gGejdMJLRqr4gs,het geluid,69,5,6,2.594,0,,,,,,,,het,geluid,True,True
R_2D2EiBz7TJKge4b,het geluid,69,5,5,4.745,0,,,,,,,,het,geluid,True,True
R_3CEhJ8EBqsPDMLB,het geluid,69,6,6,1.7480000000000002,0,,,,,,,,het,geluid,True,True
R_3kiCL1CWl05kYag,het geluid,69,5,5,5.7139999999999995,0,,,,,,,,het,geluid,True,True
R_XSpTve41y3msiVr,het geluid,69,6,6,3.284,0,,,,,,,,het,geluid,True,True
R_bBMvKG66TpWv0cx,het geluid,69,5,4,12.212,0,,,,,,,,het,geluid,True,True
R_s83Qo7JHTxXzpWF,de muziek,69,5,4,1.53,0,,,,,,,,de,muziek,True,True
R_cCsEaF4QkSqNxuN,het,69,5,6,4.802,0,,,,,,,,,-99,False,False
R_2fkXvKa3m5s0uTM,zijn muziek,69,6,6,7.472,0,,,,,,,,zijn,muziek,False,True
R_1MYsdC39YxixAvs,het geluid,69,6,6,2.526,0,,,,,,,,het,geluid,True,True
R_22CU0vCOzdEcHCr,het geluid,69,6,4,1.3519999999999999,0,,,,,,,,het,geluid,True,True
R_z0xRVpXxyAbXovn,het,69,4,5,2.418,0,,,,,,,,,-99,False,False
R_1CKp9DmeaZTZZQS,het geluid,69,5,6,6.372999999999999,0,,,,,,,,het,geluid,True,True
R_31HSkdcZS8yZscC,het geluid,69,6,6,5.269,0,,,,,,,,het,geluid,True,True
R_2Enniyt9lPtMbDC,het geluid,69,6,6,5.872000000000001,0,,,,,,,,het,geluid,True,True
R_tPV5UMF7fLNrUk1,het geluid,69,6,6,1.0979999999999999,0,,,,,,,,het,geluid,True,True
R_1O0317CZheE7es9,Het geluid,69,6,5,3.386,0,,,,,,,,Het,geluid,True,True
R_1NadcnqCF0DrPHA,het geluid,69,6,6,2.884,0,,,,,,,,het,geluid,True,True
R_3rJ73y4zBZKMTeV,het geluid,69,6,6,4.721,0,,,,,,,,het,geluid,True,True
R_zUPMpvNqwkbt4oF,het geluid,69,6,5,472.066,1,184.0,"mijn eerste antwoord was: de muziekzenders, maar dan loopt de zin niet goed meer",,0.0,,,,het,geluid,True,True
R_ptOO0vqHKVEFzvH,de sportschool,70,6,6,7.001,1,185.0,"bij hun moet volgens mij bij hen zijn, er staat namelijk een voorzetsel voor het persoonlijk voornaamwoord",,0.0,,,,de,sportschool,True,True
R_2TuuUWeeIrA7YWz,de sportschool,70,6,6,2.98,0,,,,,,,,de,sportschool,True,True
R_r2pLEBnXOx2tc8p,het sportcentrum,70,6,5,0.498,0,,,,,,,,het,sportcentrum,True,True
R_3KohpaUvxMxwnK1,de sportschool,70,6,6,9.68,0,,,,,,,,de,sportschool,True,True
R_1Kw4seroK4hzq8J,de sportschool,70,6,4,2.702,0,,,,,,,,de,sportschool,True,True
R_2TEGXWKyyYjxux0,de fitnesshal,70,6,5,10.037,0,,,,,,,,de,fitnesshal,True,False
R_2bNSez8kPKVkk0j,de sportschool,70,6,6,2.5669999999999997,0,,,,,,,,de,sportschool,True,True
R_vIDGcvdZ61dSkkF,de sportschool,70,6,5,1.944,0,,,,,,,,de,sportschool,True,True
R_3P5l3CMUUKTmbaL,de fitness,70,5,4,1.023,0,,,,,,,,de,fitness,True,True
R_21gk6GiQXaDrMt2,het sportcentrum,70,6,5,3.7239999999999998,0,,,,,,,,het,sportcentrum,True,True
R_1rJrkm9MZ0UbO0b,de sportschool,70,5,6,3.841,0,,,,,,,,de,sportschool,True,True
R_2VPC4q2m7hstAaW,de sportschool,70,6,6,1.053,0,,,,,,,,de,sportschool,True,True
R_3KB00E7S1VhPWFD,de sportschool,70,4,6,3.804,1,186.0,"ik zou niet 'in' de sportschool zeggen, maar 'op' de sportschool",,0.0,,,,de,sportschool,True,True
R_3qR88XHKXhl1RLR,de sportschool,70,6,6,3.903,0,,,,,,,,de,sportschool,True,True
R_3W5LAymbgTVITHX,de sportschool,70,6,3,2.68,0,,,,,,,,de,sportschool,True,True
R_2z7kq6MFYuSnHT6,de sportzaal,70,6,6,4.7,0,,,,,,,,de,sportzaal,True,True
R_1lhLKgr13oozzPg,de sportschool,70,4,6,4.481,0,,,,,,,,de,sportschool,True,True
R_3ffLCaSkmPsiUYn,de sportschool,70,5,5,1.775,0,,,,,,,,de,sportschool,True,True
R_1PY8SA05FPIKBCS,De sportschool,70,6,6,2.344,0,,,,,,,,De,sportschool,True,True
R_1CsjBGkk3Ui30Yk,de fitness,70,4,5,1.037,0,,,,,,,,de,fitness,True,True
R_2bWcF9m2SiW74Vw,de sportschool,70,5,5,17.230999999999998,0,,,,,,,,de,sportschool,True,True
R_1kOjYWHPvRogELt,De sportschool,70,6,5,3.932,0,,,,,,,,De,sportschool,True,True
R_3EumpdjBvvjiK1I,de sportschool,70,5,6,8.64,0,,,,,,,,de,sportschool,True,True
R_2ckdDJpUAGuY3Pt,de sportschool,70,6,5,1.969,0,,,,,,,,de,sportschool,True,True
R_2ZDKGZYJjZu6X1Y,de sportschool,70,6,6,2.695,0,,,,,,,,de,sportschool,True,True
R_12SH1EJtaSFR4wp,de sportschool,70,6,2,1.187,0,,,,,,,,de,sportschool,True,True
R_3R7zHfZ0HIrwGBV,de sportschool,70,6,6,6.523,0,,,,,,,,de,sportschool,True,True
R_Om8eREobVAawvZL,de sportschool,70,6,6,2.266,0,,,,,,,,de,sportschool,True,True
R_1HicleIyFIoDW8g,de sportschool,70,5,5,2.7560000000000002,0,,,,,,,,de,sportschool,True,True
R_1gGejdMJLRqr4gs,de sportschool,70,5,6,2.815,0,,,,,,,,de,sportschool,True,True
R_2D2EiBz7TJKge4b,de sportschool,70,5,5,3.236,0,,,,,,,,de,sportschool,True,True
R_3CEhJ8EBqsPDMLB,de sportschool,70,6,6,1.6980000000000002,0,,,,,,,,de,sportschool,True,True
R_3kiCL1CWl05kYag,de sportschool,70,6,6,5.156000000000001,0,,,,,,,,de,sportschool,True,True
R_XSpTve41y3msiVr,de sportschool,70,5,6,1.006,0,,,,,,,,de,sportschool,True,True
R_bBMvKG66TpWv0cx,het sportcentrum,70,6,5,2.932,0,,,,,,,,het,sportcentrum,True,True
R_s83Qo7JHTxXzpWF,het fitnesscentrum,70,5,3,1.206,0,,,,,,,,het,fitnesscentrum,True,True
R_cCsEaF4QkSqNxuN,de fitness,70,6,5,3.7939999999999996,0,,,,,,,,de,fitness,True,True
R_2fkXvKa3m5s0uTM,de sportschool,70,6,6,3.403,0,,,,,,,,de,sportschool,True,True
R_1MYsdC39YxixAvs,de sportschool,70,6,6,1.556,0,,,,,,,,de,sportschool,True,True
R_22CU0vCOzdEcHCr,het centrum,70,6,4,1.855,0,,,,,,,,het,centrum,True,True
R_z0xRVpXxyAbXovn,de sportschool,70,5,4,2.165,0,,,,,,,,de,sportschool,True,True
R_1CKp9DmeaZTZZQS,de sporthal,70,6,6,6.5920000000000005,0,,,,,,,,de,sporthal,True,True
R_31HSkdcZS8yZscC,de sportschool,70,6,6,2.458,0,,,,,,,,de,sportschool,True,True
R_2Enniyt9lPtMbDC,de club,70,6,6,5.377999999999999,0,,,,,,,,de,club,True,True
R_tPV5UMF7fLNrUk1,de sportschool,70,6,6,18.549,0,,,,,,,,de,sportschool,True,True
R_1O0317CZheE7es9,Het sportcentrum,70,6,6,3.699,0,,,,,,,,Het,sportcentrum,True,True
R_1NadcnqCF0DrPHA,de fitness,70,6,6,2.386,0,,,,,,,,de,fitness,True,True
R_3rJ73y4zBZKMTeV,een fitnesscentrum,70,6,6,20.891,0,,,,,,,,een,fitnesscentrum,False,True
R_zUPMpvNqwkbt4oF,de sportschool,70,6,6,51.174,0,,,,,,,,de,sportschool,True,True
R_ptOO0vqHKVEFzvH,de wieg,71,6,6,2.74,0,,,,,,,,de,wieg,True,True
R_2TuuUWeeIrA7YWz,haar bed,71,5,6,1.6030000000000002,0,,,,,,,,haar,bed,False,True
R_r2pLEBnXOx2tc8p,de wieg,71,5,6,0.914,0,,,,,,,,de,wieg,True,True
R_3KohpaUvxMxwnK1,de wieg,71,6,6,30.680999999999997,0,,,,,,,,de,wieg,True,True
R_1Kw4seroK4hzq8J,de commode,71,2,6,2.946,0,,,,,,,,de,commode,True,True
R_2TEGXWKyyYjxux0,de wieg,71,5,5,111.29700000000001,0,,,,,,,,de,wieg,True,True
R_2bNSez8kPKVkk0j,de wieg,71,6,6,1.304,0,,,,,,,,de,wieg,True,True
R_vIDGcvdZ61dSkkF,de weg,71,6,6,1.84,0,,,,,,,,de,weg,True,True
R_3P5l3CMUUKTmbaL,het wiegje,71,5,5,2.105,0,,,,,,,,het,wiegje,True,True
R_21gk6GiQXaDrMt2,de wieg,71,6,6,5.899,0,,,,,,,,de,wieg,True,True
R_1rJrkm9MZ0UbO0b,haar wiegje,71,3,5,2.144,0,,,,,,,,haar,wiegje,False,True
R_2VPC4q2m7hstAaW,het bed,71,5,5,0.8,0,,,,,,,,het,bed,True,True
R_3KB00E7S1VhPWFD,het ledikantje,71,6,5,4.1419999999999995,0,,,,,,,,het,ledikantje,True,True
R_3qR88XHKXhl1RLR,de wieg,71,5,6,4.417,0,,,,,,,,de,wieg,True,True
R_3W5LAymbgTVITHX,haar bedje,71,4,6,6.055,0,,,,,,,,haar,bedje,False,True
R_2z7kq6MFYuSnHT6,het wiegje,71,5,5,3.452,0,,,,,,,,het,wiegje,True,True
R_1lhLKgr13oozzPg,de wieg,71,5,6,3.373,0,,,,,,,,de,wieg,True,True
R_3ffLCaSkmPsiUYn,haar bedje,71,3,5,1.439,0,,,,,,,,haar,bedje,False,True
R_1PY8SA05FPIKBCS,De wieg,71,5,6,4.538,0,,,,,,,,De,wieg,True,True
R_1CsjBGkk3Ui30Yk,de wieg,71,5,4,4.5969999999999995,0,,,,,,,,de,wieg,True,True
R_2bWcF9m2SiW74Vw,het wiegje,71,6,5,3.833,0,,,,,,,,het,wiegje,True,True
R_1kOjYWHPvRogELt,Het bed,71,5,4,5.1610000000000005,0,,,,,,,,Het,bed,True,True
R_3EumpdjBvvjiK1I,haar bed,71,5,6,10.970999999999998,0,,,,,,,,haar,bed,False,True
R_2ckdDJpUAGuY3Pt,de wieg,71,6,6,2.417,0,,,,,,,,de,wieg,True,True
R_2ZDKGZYJjZu6X1Y,de wieg,71,5,6,3.503,0,,,,,,,,de,wieg,True,True
R_12SH1EJtaSFR4wp,het wiegje,71,6,2,2.5580000000000003,0,,,,,,,,het,wiegje,True,True
R_3R7zHfZ0HIrwGBV,de wieg,71,6,6,7.1579999999999995,0,,,,,,,,de,wieg,True,True
R_Om8eREobVAawvZL,haar bed,71,6,6,5.527,0,,,,,,,,haar,bed,False,True
R_1HicleIyFIoDW8g,het ledikant,71,5,6,1.6580000000000001,0,,,,,,,,het,ledikant,True,True
R_1gGejdMJLRqr4gs,het wiegje,71,5,6,2.509,0,,,,,,,,het,wiegje,True,True
R_2D2EiBz7TJKge4b,bed,71,4,5,5.977,0,,,,,,,,,-99,False,False
R_3CEhJ8EBqsPDMLB,de wieg,71,6,6,1158.566,0,,,,,,,,de,wieg,True,True
R_3kiCL1CWl05kYag,bed,71,5,5,4.812,0,,,,,,,,,-99,False,False
R_XSpTve41y3msiVr,het wiegje,71,5,6,4.757,0,,,,,,,,het,wiegje,True,True
R_bBMvKG66TpWv0cx,haar wiegje,71,5,6,4.144,0,,,,,,,,haar,wiegje,False,True
R_s83Qo7JHTxXzpWF,de wieg,71,5,5,1.8719999999999999,0,,,,,,,,de,wieg,True,True
R_cCsEaF4QkSqNxuN,bed,71,6,5,7.343999999999999,0,,,,,,,,,-99,False,False
R_2fkXvKa3m5s0uTM,de wieg,71,6,6,2.6460000000000004,0,,,,,,,,de,wieg,True,True
R_1MYsdC39YxixAvs,de wieg,71,6,6,5.4270000000000005,0,,,,,,,,de,wieg,True,True
R_22CU0vCOzdEcHCr,het bed,71,5,5,5.255,0,,,,,,,,het,bed,True,True
R_z0xRVpXxyAbXovn,haar bedje,71,5,6,1.215,0,,,,,,,,haar,bedje,False,True
R_1CKp9DmeaZTZZQS,het bedje,71,6,6,6.999,0,,,,,,,,het,bedje,True,True
R_31HSkdcZS8yZscC,de wieg,71,6,6,4.55,0,,,,,,,,de,wieg,True,True
R_2Enniyt9lPtMbDC,haar bedje,71,6,6,5.8389999999999995,0,,,,,,,,haar,bedje,False,True
R_tPV5UMF7fLNrUk1,de wieg,71,6,5,7.928,0,,,,,,,,de,wieg,True,True
R_1O0317CZheE7es9,De wieg,71,6,6,3.0469999999999997,0,,,,,,,,De,wieg,True,True
R_1NadcnqCF0DrPHA,de wieg,71,6,6,3.6489999999999996,0,,,,,,,,de,wieg,True,True
R_3rJ73y4zBZKMTeV,het bed,71,6,5,18.003,0,,,,,,,,het,bed,True,True
R_zUPMpvNqwkbt4oF,haar bedje,71,5,6,6.6579999999999995,1,187.0,"Drie keer ""haar""",,0.0,,,,haar,bedje,False,True
R_ptOO0vqHKVEFzvH,de telescoop,72,6,6,6.019,0,,,,,,,,de,telescoop,True,True
R_2TuuUWeeIrA7YWz,de telescoop,72,6,6,1.4380000000000002,0,,,,,,,,de,telescoop,True,True
R_r2pLEBnXOx2tc8p,de telescoop,72,3,5,1.767,0,,,,,,,,de,telescoop,True,True
R_3KohpaUvxMxwnK1,mijn sterrenkijker,72,6,6,6.515,0,,,,,,,,mijn,sterrenkijker,False,True
R_1Kw4seroK4hzq8J,het dakraam,72,6,4,5.362,0,,,,,,,,het,dakraam,True,True
R_2TEGXWKyyYjxux0,de telescoop,72,5,6,6.66,0,,,,,,,,de,telescoop,True,True
R_2bNSez8kPKVkk0j,de telescoop,72,6,6,1.558,0,,,,,,,,de,telescoop,True,True
R_vIDGcvdZ61dSkkF,de sterrenkijker,72,6,4,3.4960000000000004,0,,,,,,,,de,sterrenkijker,True,True
R_3P5l3CMUUKTmbaL,het raam,72,6,6,0.77,0,,,,,,,,het,raam,True,True
R_21gk6GiQXaDrMt2,het raam,72,6,6,6.004,0,,,,,,,,het,raam,True,True
R_1rJrkm9MZ0UbO0b,het raam,72,5,6,4.197,0,,,,,,,,het,raam,True,True
R_2VPC4q2m7hstAaW,het raam,72,5,6,1.198,0,,,,,,,,het,raam,True,True
R_3KB00E7S1VhPWFD,het raam,72,5,6,7.904,0,,,,,,,,het,raam,True,True
R_3qR88XHKXhl1RLR,het raam,72,6,6,3.147,0,,,,,,,,het,raam,True,True
R_3W5LAymbgTVITHX,het raam,72,6,6,3.9210000000000003,0,,,,,,,,het,raam,True,True
R_2z7kq6MFYuSnHT6,een microscoop,72,6,6,5.983,0,,,,,,,,een,microscoop,False,True
R_1lhLKgr13oozzPg,de telescoop,72,6,6,6.027,0,,,,,,,,de,telescoop,True,True
R_3ffLCaSkmPsiUYn,het raam,72,4,6,1.723,0,,,,,,,,het,raam,True,True
R_1PY8SA05FPIKBCS,De telescoop,72,6,4,5.507999999999999,0,,,,,,,,De,telescoop,True,True
R_1CsjBGkk3Ui30Yk,de telescoop,72,5,4,3.56,0,,,,,,,,de,telescoop,True,True
R_2bWcF9m2SiW74Vw,de sterrenkijker,72,6,5,4.897,0,,,,,,,,de,sterrenkijker,True,True
R_1kOjYWHPvRogELt,Het raam,72,6,5,4.78,0,,,,,,,,Het,raam,True,True
R_3EumpdjBvvjiK1I,een telescoop,72,6,6,9.33,0,,,,,,,,een,telescoop,False,True
R_2ckdDJpUAGuY3Pt,de telescoop,72,6,6,3.5580000000000003,0,,,,,,,,de,telescoop,True,True
R_2ZDKGZYJjZu6X1Y,de sterrenkijker,72,5,4,8.222999999999999,0,,,,,,,,de,sterrenkijker,True,True
R_12SH1EJtaSFR4wp,de verrekijker,72,6,2,3.696,0,,,,,,,,de,verrekijker,True,True
R_3R7zHfZ0HIrwGBV,de telescoop,72,6,6,7.519,0,,,,,,,,de,telescoop,True,True
R_Om8eREobVAawvZL,de telescoop,72,6,5,3.8819999999999997,0,,,,,,,,de,telescoop,True,True
R_1HicleIyFIoDW8g,de telescoop,72,5,5,3.31,0,,,,,,,,de,telescoop,True,True
R_1gGejdMJLRqr4gs,de verrekijker,72,6,6,8.043,0,,,,,,,,de,verrekijker,True,True
R_2D2EiBz7TJKge4b,een telescoop,72,5,6,3.892,0,,,,,,,,een,telescoop,False,True
R_3CEhJ8EBqsPDMLB,het raam,72,6,6,2.2769999999999997,0,,,,,,,,het,raam,True,True
R_3kiCL1CWl05kYag,mijn raam,72,6,6,5.263,0,,,,,,,,mijn,raam,False,True
R_XSpTve41y3msiVr,de telescoop,72,5,5,4.387,0,,,,,,,,de,telescoop,True,True
R_bBMvKG66TpWv0cx,de telescoop,72,5,6,4.74,0,,,,,,,,de,telescoop,True,True
R_s83Qo7JHTxXzpWF,de telescoop,72,4,5,1.36,0,,,,,,,,de,telescoop,True,True
R_cCsEaF4QkSqNxuN,een telescoop,72,6,6,4.147,0,,,,,,,,een,telescoop,False,True
R_2fkXvKa3m5s0uTM,de telescoop,72,6,6,3.985,0,,,,,,,,de,telescoop,True,True
R_1MYsdC39YxixAvs,de telescoop,72,6,6,2.9939999999999998,0,,,,,,,,de,telescoop,True,True
R_22CU0vCOzdEcHCr,de telescoop,72,6,5,1.625,0,,,,,,,,de,telescoop,True,True
R_z0xRVpXxyAbXovn,de sterrenijker,72,5,5,1.083,0,,,,,,,,de,sterrenijker,True,False
R_1CKp9DmeaZTZZQS,de telescoop,72,6,6,3.775,0,,,,,,,,de,telescoop,True,True
R_31HSkdcZS8yZscC,een telescoop,72,6,6,6.332999999999999,0,,,,,,,,een,telescoop,False,True
R_2Enniyt9lPtMbDC,de telescoop,72,6,6,6.697,0,,,,,,,,de,telescoop,True,True
